Gene	fdr	slfc	significant	sig_up	sig_down
RMND5A	0.32505080103874207	0.11676356941461564	FALSE	FALSE	FALSE
ENSG00000291013	0.9096779227256776	0.03881583735346794	FALSE	FALSE	FALSE
RGPD1	0.2909001410007477	0.20073159039020536	FALSE	FALSE	FALSE
PLGLB1	0.20425958931446075	0.35488587617874146	FALSE	FALSE	FALSE
ANAPC1P2	0.954972207546234	-0.01873263530433178	FALSE	FALSE	FALSE
ENSG00000287931	0.4209960103034973	0.17328913509845734	FALSE	FALSE	FALSE
ENSG00000287763	0.8550996780395508	0.06319669634103775	FALSE	FALSE	FALSE
LINC01943	0.38710471987724304	-0.2805260121822357	FALSE	FALSE	FALSE
CYTOR	0.3605308532714844	-0.1086699366569519	FALSE	FALSE	FALSE
NCAL1	0.5401831865310669	-0.10233935713768004	FALSE	FALSE	FALSE
ENSG00000273445	0.8422375321388245	0.06474363058805466	FALSE	FALSE	FALSE
ENSG00000301240	0.5607536435127258	-0.181715726852417	FALSE	FALSE	FALSE
ENSG00000301256	0.8380607962608337	-0.07539187371730804	FALSE	FALSE	FALSE
PLGLB2	0.8743816018104553	0.06044529005885124	FALSE	FALSE	FALSE
RGPD2	0.686876654624939	0.1457725167274475	FALSE	FALSE	FALSE
ENSG00000307645	0.4132751524448395	0.14876927435398102	FALSE	FALSE	FALSE
KRCC1	0.2818557322025299	-0.12251035869121552	FALSE	FALSE	FALSE
SMYD1	0.00544817792251706	0.3751181662082672	FALSE	FALSE	FALSE
ENSG00000225420	0.4893203675746918	0.10035022348165512	FALSE	FALSE	FALSE
EIF2AK3	0.7629632353782654	-0.04158506914973259	FALSE	FALSE	FALSE
EIF2AK3-DT	0.0499085821211338	-0.5172857046127319	FALSE	FALSE	FALSE
RPIA	0.04200747981667518	-0.319681853055954	FALSE	FALSE	FALSE
ENSG00000290846	0.23806440830230713	-0.2549363374710083	FALSE	FALSE	FALSE
ENSG00000299590	0.20670545101165771	-0.20183639228343964	FALSE	FALSE	FALSE
ENSG00000261600	0.0049075772985816	0.7344573736190796	FALSE	FALSE	FALSE
ENSG00000291142	0.4110029339790344	0.15159982442855835	FALSE	FALSE	FALSE
FAM95A	0.0034332035575062	0.4299707114696502	FALSE	FALSE	FALSE
ENSG00000287362	0.7500545978546143	-0.07091227918863297	FALSE	FALSE	FALSE
MRPS5	0.2581939697265625	0.11585073173046112	FALSE	FALSE	FALSE
ENSG00000289685	0.48082056641578674	0.08393272012472153	FALSE	FALSE	FALSE
ZNF514	0.06754551827907562	0.2502017915248871	FALSE	FALSE	FALSE
ZNF2	0.8492295742034912	-0.04424762725830078	FALSE	FALSE	FALSE
ENSG00000289370	0.3617188632488251	0.24178119003772736	FALSE	FALSE	FALSE
ZNF892	0.31374895572662354	-0.2280678898096085	FALSE	FALSE	FALSE
PROM2	0.00724509265273809	0.7214490175247192	FALSE	FALSE	FALSE
KCNIP3	0.1116236448287964	0.29387223720550537	FALSE	FALSE	FALSE
FAHD2A	0.252178430557251	-0.16447089612483978	FALSE	FALSE	FALSE
ENSG00000309526	0.8625788688659668	-0.05996008589863777	FALSE	FALSE	FALSE
LINC03052	0.01154239661991596	-0.4687558114528656	FALSE	FALSE	FALSE
ENSG00000291126	0.01380817219614982	-0.4175492525100708	FALSE	FALSE	FALSE
ENSG00000273305	0.18750038743019104	-0.3960227072238922	FALSE	FALSE	FALSE
ENSG00000304720	0.6355358362197876	-0.16372831165790558	FALSE	FALSE	FALSE
ENSG00000304695	0.00337186199612915	0.7365219593048096	FALSE	FALSE	FALSE
ENSG00000290897	0.45079630613327026	0.21691663563251495	FALSE	FALSE	FALSE
LINC00342	0.01810246892273426	0.26836371421813965	FALSE	FALSE	FALSE
ANKRD36C	0.8846398591995239	-0.05769209191203117	FALSE	FALSE	FALSE
ENSG00000291176	0.9897443056106568	-0.00518061406910419	FALSE	FALSE	FALSE
GPAT2	0.0196382887661457	-0.6605968475341797	FALSE	FALSE	FALSE
ADRA2B	4.676019784710661e-7	1.392116904258728	TRUE	TRUE	FALSE
ASTL	5.570272151089739e-6	1.1935981512069702	TRUE	TRUE	FALSE
DUSP2	1.7625145787292238e-10	0.7913410663604736	FALSE	FALSE	FALSE
STARD7	8.325564558617771e-4	-0.27722010016441345	FALSE	FALSE	FALSE
STARD7-AS1	0.9459746479988098	-0.01780221797525882	FALSE	FALSE	FALSE
TMEM127	0.08008576929569244	0.1645834892988205	FALSE	FALSE	FALSE
CIAO1	0.17836131155490875	0.12996405363082886	FALSE	FALSE	FALSE
SNRNP200	8.230881649069488e-4	-0.3237590193748474	FALSE	FALSE	FALSE
ITPRIPL1	1.2355119906715116e-5	-1.173021912574768	TRUE	FALSE	TRUE
ENSG00000308585	0.2474307417869568	0.16381824016571045	FALSE	FALSE	FALSE
NCAPH	1.1138809319733724e-31	-2.416935682296753	TRUE	FALSE	TRUE
ARID5A	0.6852705478668213	0.08845504373311996	FALSE	FALSE	FALSE
KANSL3	0.14005988836288452	-0.13981474936008453	FALSE	FALSE	FALSE
FER1L5	0.35438987612724304	0.3000507354736328	FALSE	FALSE	FALSE
LMAN2L	0.0901334285736084	-0.2045399397611618	FALSE	FALSE	FALSE
CNNM4	0.568251371383667	0.09795859456062316	FALSE	FALSE	FALSE
CNNM3-DT	0.5433939695358276	0.20659996569156647	FALSE	FALSE	FALSE
CNNM3	4.422073543537408e-4	0.41434231400489807	FALSE	FALSE	FALSE
ANKRD23	0.05609173700213432	0.3788007199764252	FALSE	FALSE	FALSE
ANKRD39	0.23607584834098816	0.1999606192111969	FALSE	FALSE	FALSE
SEMA4C	0.16367389261722565	0.17725548148155212	FALSE	FALSE	FALSE
ENSG00000295453	0.9579729437828064	-0.0205073095858097	FALSE	FALSE	FALSE
FAHD2B	0.5441923141479492	-0.15721550583839417	FALSE	FALSE	FALSE
ANKRD36	0.945902943611145	-0.0274273119866848	FALSE	FALSE	FALSE
ENSG00000277701	3.6851715012886635e-9	0.9605050086975098	FALSE	FALSE	FALSE
APPAT	2.368087947957065e-9	0.7675065398216248	FALSE	FALSE	FALSE
ANKRD36B	0.8711926937103271	0.05855125933885574	FALSE	FALSE	FALSE
COX5B	2.963176812045276e-4	-0.45703548192977905	FALSE	FALSE	FALSE
ACTR1B	3.054182798223337e-6	-0.4863550662994385	FALSE	FALSE	FALSE
C2orf92	1.5749332504810812e-8	1.0459057092666626	TRUE	TRUE	FALSE
ZAP70	0.05363064631819725	0.493445098400116	FALSE	FALSE	FALSE
TMEM131	0.10829520225524902	0.14158958196640015	FALSE	FALSE	FALSE
ENSG00000222000	0.4894755184650421	-0.12259708344936372	FALSE	FALSE	FALSE
CNGA3	0.00345445936545729	0.6723346710205078	FALSE	FALSE	FALSE
INPP4A	0.29656392335891724	0.12019184976816176	FALSE	FALSE	FALSE
COA5	0.01241770572960376	0.35203540325164795	FALSE	FALSE	FALSE
UNC50	0.2642596960067749	0.1359693557024002	FALSE	FALSE	FALSE
MGAT4A	2.9242539767437847e-6	1.5475679636001587	TRUE	TRUE	FALSE
CRACDL	0.01776390150189399	0.40201568603515625	FALSE	FALSE	FALSE
TSGA10	1.7618835045141168e-5	0.8132874965667725	FALSE	FALSE	FALSE
ENSG00000241962	1.1659351262238715e-10	-0.8700622916221619	FALSE	FALSE	FALSE
C2orf15	0.793938934803009	0.07357912510633469	FALSE	FALSE	FALSE
LIPT1	0.603831946849823	-0.1771015822887421	FALSE	FALSE	FALSE
ENSG00000273155	1.546158401311004e-8	-0.8920881748199463	FALSE	FALSE	FALSE
MITD1	0.00177329836878925	-0.4005846083164215	FALSE	FALSE	FALSE
MRPL30	5.9516837673106854e-24	-0.9327072501182556	FALSE	FALSE	FALSE
LYG2	0.02007533982396125	0.4075233340263366	FALSE	FALSE	FALSE
LYG1	0.9395577311515808	0.02669026330113411	FALSE	FALSE	FALSE
TXNDC9	0.01971775852143764	-0.309201180934906	FALSE	FALSE	FALSE
EIF5B	0.6125500202178955	-0.05140978097915649	FALSE	FALSE	FALSE
REV1	0.01222803816199302	0.25871434807777405	FALSE	FALSE	FALSE
ENSG00000273306	0.810235321521759	0.07760702073574066	FALSE	FALSE	FALSE
AFF3	0.987168550491333	-0.00268946541473269	FALSE	FALSE	FALSE
ENSG00000230393	0.5302503108978271	-0.20700211822986603	FALSE	FALSE	FALSE
LINC01104	0.99972802400589	8.818999049253762e-5	FALSE	FALSE	FALSE
LONRF2	7.969923332407092e-12	1.4255532026290894	TRUE	TRUE	FALSE
CHST10	0.10114817321300508	0.2758006751537323	FALSE	FALSE	FALSE
PDCL3	5.570272151089739e-6	-0.571294903755188	FALSE	FALSE	FALSE
ENSG00000289077	0.8803712129592896	0.04019190371036529	FALSE	FALSE	FALSE
NPAS2	0.9933819770812988	-0.0014014693442732	FALSE	FALSE	FALSE
RPL31	1.0099471481339606e-8	-0.711090087890625	FALSE	FALSE	FALSE
TBC1D8	2.444387002125569e-16	1.435727596282959	TRUE	TRUE	FALSE
TBC1D8-AS1	0.4908444285392761	0.19407819211483	FALSE	FALSE	FALSE
CNOT11	0.1877310425043106	-0.1467280387878418	FALSE	FALSE	FALSE
RNF149	0.10756894946098328	0.18169499933719635	FALSE	FALSE	FALSE
ENSG00000307218	0.9438685774803162	-0.01043422892689704	FALSE	FALSE	FALSE
CREG2	0.9310145378112792	-0.03477775305509567	FALSE	FALSE	FALSE
RFX8	0.7144120335578918	-0.12745150923728943	FALSE	FALSE	FALSE
MAP4K4	0.02263291925191879	-0.19164663553237915	FALSE	FALSE	FALSE
LINC01127	0.17763808369636536	0.33439841866493225	FALSE	FALSE	FALSE
IL1R1	0.4620077908039093	0.07727492600679398	FALSE	FALSE	FALSE
IL1R1-AS1	0.38331571221351624	-0.13077612221240997	FALSE	FALSE	FALSE
IL1RL2	0.8608352541923523	0.06775175034999847	FALSE	FALSE	FALSE
IL1RL1	0.3227638900279999	0.21861787140369415	FALSE	FALSE	FALSE
IL18R1	0.9897783994674684	-0.00523855770006775	FALSE	FALSE	FALSE
IL18RAP	0.23616835474967957	0.132205992937088	FALSE	FALSE	FALSE
SLC9A4	0.9075585007667542	0.02311240695416927	FALSE	FALSE	FALSE
SLC9A2	0.00105472793802618	0.7220551371574402	FALSE	FALSE	FALSE
MFSD9	0.7490707635879517	0.05946391075849533	FALSE	FALSE	FALSE
TMEM182	0.7208273410797119	-0.10444691777229308	FALSE	FALSE	FALSE
MRPS9-AS2	0.6141553521156311	0.11079510301351549	FALSE	FALSE	FALSE
MRPS9	3.7782716390211135e-5	-0.5058225989341736	FALSE	FALSE	FALSE
ENSG00000272861	0.5432006120681763	-0.11562861502170564	FALSE	FALSE	FALSE
TGFBRAP1	0.4839557707309723	-0.09436013549566268	FALSE	FALSE	FALSE
C2orf49-DT	0.6158204674720764	0.11049752682447432	FALSE	FALSE	FALSE
C2orf49	0.5966604351997375	-0.10728741437196732	FALSE	FALSE	FALSE
FHL2	5.1171384257031605e-5	-0.42012205719947815	FALSE	FALSE	FALSE
ENSG00000238273	0.9175450205802916	-0.0399000383913517	FALSE	FALSE	FALSE
NCK2	0.00141717295628041	-0.35544049739837646	FALSE	FALSE	FALSE
ECRG4	0.07758842408657074	0.2071618288755417	FALSE	FALSE	FALSE
UXS1	0.16621015965938568	0.14436349272727966	FALSE	FALSE	FALSE
RGPD3	0.39926812052726746	0.2770354449748993	FALSE	FALSE	FALSE
ST6GAL2	0.00751736760139465	0.6086862087249756	FALSE	FALSE	FALSE
RGPD4	0.11786194145679474	0.43869414925575256	FALSE	FALSE	FALSE
SULT1C2	0.1920708566904068	0.3582265377044678	FALSE	FALSE	FALSE
SULT1C4	1.5121177920907058e-10	1.3369014263153076	TRUE	TRUE	FALSE
GCC2	2.60577809330087e-10	0.582976758480072	FALSE	FALSE	FALSE
GCC2-AS1	0.3927231729030609	0.26995599269866943	FALSE	FALSE	FALSE
LIMS1	0.20817844569683075	0.12332875281572342	FALSE	FALSE	FALSE
RANBP2	0.07442061603069305	0.17640988528728485	FALSE	FALSE	FALSE
CCDC138	0.2067978084087372	-0.317660927772522	FALSE	FALSE	FALSE
EDAR	0.7721087336540222	0.02687603794038295	FALSE	FALSE	FALSE
SH3RF3-AS1	0.8738005757331848	-0.05534720793366432	FALSE	FALSE	FALSE
SH3RF3	0.873454213142395	0.02258333005011081	FALSE	FALSE	FALSE
SEPTIN10	7.871858542785048e-5	-0.319044828414917	FALSE	FALSE	FALSE
SOWAHC	0.39226850867271423	0.12943249940872192	FALSE	FALSE	FALSE
RGPD5	0.05607437714934349	0.4124873280525207	FALSE	FALSE	FALSE
LIMS3	0.4396549165248871	0.2144150286912918	FALSE	FALSE	FALSE
ENSG00000284337	0.6651962995529175	0.1296577900648117	FALSE	FALSE	FALSE
LINC01123	0.9803686141967772	-0.01012820098549127	FALSE	FALSE	FALSE
MALL	0.8616076111793518	0.06078838557004928	FALSE	FALSE	FALSE
NPHP1	1.2574897846207023e-4	0.593825101852417	FALSE	FALSE	FALSE
MTLN	0.20610311627388	-0.2661018669605255	FALSE	FALSE	FALSE
LINC01106	0.275127112865448	0.34413549304008484	FALSE	FALSE	FALSE
ENSG00000273471	0.7885072827339172	0.06454043090343475	FALSE	FALSE	FALSE
ENSG00000293177	0.516684889793396	0.14290465414524078	FALSE	FALSE	FALSE
ENSG00000257207	0.8442140817642212	0.07438076287508011	FALSE	FALSE	FALSE
LIMS4	0.6011805534362793	0.17373159527778623	FALSE	FALSE	FALSE
RGPD6	0.3554595112800598	0.2993182837963104	FALSE	FALSE	FALSE
BUB1	0	-3.385920524597168	TRUE	FALSE	TRUE
ACOXL	0.16753891110420227	0.15779052674770355	FALSE	FALSE	FALSE
MIR4435-2HG	0.01736442372202873	-0.2182963639497757	FALSE	FALSE	FALSE
ACOXL-AS1	0.44195231795310974	0.2425303012132645	FALSE	FALSE	FALSE
BCL2L11	0.36278799176216125	-0.18226340413093567	FALSE	FALSE	FALSE
ENSG00000293584	0.9370393753051758	0.01793239824473858	FALSE	FALSE	FALSE
ENSG00000271590	0.8904863595962524	-0.05402232334017753	FALSE	FALSE	FALSE
ENSG00000270190	0.1452479064464569	-0.20302501320838928	FALSE	FALSE	FALSE
ENSG00000295115	0.9933819770812988	-8.015414350666106e-4	FALSE	FALSE	FALSE
ENSG00000285016	0.2680051028728485	-0.17561399936676023	FALSE	FALSE	FALSE
SOCAR	0.7093821167945862	-0.13606220483779907	FALSE	FALSE	FALSE
ANAPC1	5.9233434512862e-6	-0.5380479097366333	FALSE	FALSE	FALSE
MERTK	0.04541434720158577	-0.3276537358760834	FALSE	FALSE	FALSE
ENSG00000286904	0.7872022986412048	0.08748885989189148	FALSE	FALSE	FALSE
TMEM87B	0.0452289767563343	0.19848361611366272	FALSE	FALSE	FALSE
FBLN7	6.101292456150986e-5	-1.076692819595337	TRUE	FALSE	TRUE
ENSG00000278962	0.45463961362838745	-0.1746387779712677	FALSE	FALSE	FALSE
ZC3H8	0.9264111518859864	0.02040767855942249	FALSE	FALSE	FALSE
ZC3H6	0.07600490748882294	0.28121474385261536	FALSE	FALSE	FALSE
RGPD8	0.8844297528266907	0.05416220426559448	FALSE	FALSE	FALSE
ENSG00000293401	0.4636440575122833	0.1776048243045807	FALSE	FALSE	FALSE
TTL	0.00247794925235211	-0.2558620870113373	FALSE	FALSE	FALSE
POLR1B	0.00140664435457438	-0.374953418970108	FALSE	FALSE	FALSE
ENSG00000309434	0.8885137438774109	0.04611184075474739	FALSE	FALSE	FALSE
CHCHD5	2.545917539009679e-7	-0.8260813355445862	FALSE	FALSE	FALSE
ENSG00000243389	0.2350648045539856	-0.2460256814956665	FALSE	FALSE	FALSE
ENSG00000309398	0.4896184802055359	0.18475113809108737	FALSE	FALSE	FALSE
SLC20A1-DT	0.08596351742744446	0.4652867615222931	FALSE	FALSE	FALSE
SLC20A1	0.00456617819145321	0.26020509004592896	FALSE	FALSE	FALSE
CKAP2L	4.374139143405273e-40	-2.785784959793091	TRUE	FALSE	TRUE
ENSG00000299339	0.17897023260593414	-0.27391713857650757	FALSE	FALSE	FALSE
IL1A	0.36224406957626343	0.10968579351902008	FALSE	FALSE	FALSE
IL1B	0.19810320436954496	0.2863102853298187	FALSE	FALSE	FALSE
PSD4	4.296327738018135e-9	1.3503882884979248	TRUE	TRUE	FALSE
PAX8-AS1	2.6386871593814374e-37	-1.0576521158218384	TRUE	FALSE	TRUE
PAX8	0.01774914935231208	-0.5590232014656067	FALSE	FALSE	FALSE
LINC02966	0.19232675433158877	0.37417763471603394	FALSE	FALSE	FALSE
ZNG1B	0.7099308371543884	-0.08196720480918884	FALSE	FALSE	FALSE
FOXD4L1	0.00347183085978031	0.7999165654182434	FALSE	FALSE	FALSE
PGM5P4-AS1	0.21446435153484344	-0.3838851749897003	FALSE	FALSE	FALSE
FAM138B	0.04336725547909736	-0.4072239398956299	FALSE	FALSE	FALSE
ENSG00000291134	0.8355028629302979	-0.05301829054951668	FALSE	FALSE	FALSE
ENSG00000287165	0.040259949862957	0.34214887022972107	FALSE	FALSE	FALSE
RPL23AP7	0.5163928270339966	0.13683030009269714	FALSE	FALSE	FALSE
ENSG00000310523	0.3301598131656647	0.1630380153656006	FALSE	FALSE	FALSE
DDX11L2	0.22145996987819672	0.36531302332878113	FALSE	FALSE	FALSE
ENSG00000279267	2.953204436551005e-8	1.2821455001831057	TRUE	TRUE	FALSE
RABL2A	2.407363208476454e-4	0.5088123679161072	FALSE	FALSE	FALSE
LINC02936	0.00699759135022759	0.5947354435920715	FALSE	FALSE	FALSE
SLC35F5	1.2112808690289968e-5	0.3714979290962219	FALSE	FALSE	FALSE
ACTR3-AS1	0.40272629261016846	0.24416249990463257	FALSE	FALSE	FALSE
ACTR3	4.672477960099286e-9	-0.4920734465122223	FALSE	FALSE	FALSE
LINC01191	0.26035064458847046	0.32874175906181335	FALSE	FALSE	FALSE
DPP10	4.176569291303167e-6	1.060611367225647	TRUE	TRUE	FALSE
ENSG00000238207	0.834997296333313	-0.08140861243009567	FALSE	FALSE	FALSE
DDX18	1.4057999209171612e-10	-0.5557156205177307	FALSE	FALSE	FALSE
ENSG00000236255	0.6524706482887268	0.0894823893904686	FALSE	FALSE	FALSE
CCDC93	0.47898322343826294	0.07654985785484314	FALSE	FALSE	FALSE
ENSG00000304808	0.4007385373115539	0.2744545638561249	FALSE	FALSE	FALSE
ENSG00000279227	0.4007385373115539	0.2744545638561249	FALSE	FALSE	FALSE
ENSG00000297418	0.8097882866859436	0.05347881838679314	FALSE	FALSE	FALSE
INSIG2	0.9096779227256776	0.02009190246462822	FALSE	FALSE	FALSE
THORLNC	0.00977453961968422	-0.7218984365463257	FALSE	FALSE	FALSE
MARCO	0.5944820642471313	0.06114829704165459	FALSE	FALSE	FALSE
STEAP3	4.630306648323312e-6	0.4083861410617829	FALSE	FALSE	FALSE
STEAP3-AS1	0.8843084573745728	0.05735495314002037	FALSE	FALSE	FALSE
ENSG00000309392	0.06827227771282196	0.520863950252533	FALSE	FALSE	FALSE
C2orf76	0.09577281028032304	-0.35300129652023315	FALSE	FALSE	FALSE
DBI	6.038354224188054e-14	-0.8697831034660339	FALSE	FALSE	FALSE
TMEM37	0.3481091558933258	0.27945634722709656	FALSE	FALSE	FALSE
CFAP221	0.1652055382728577	0.1998434066772461	FALSE	FALSE	FALSE
TMEM177	0.5621760487556458	0.16638344526290894	FALSE	FALSE	FALSE
ENSG00000297359	0.9638261198997498	-0.01249617524445057	FALSE	FALSE	FALSE
PTPN4	0.8331918716430664	0.04256922751665115	FALSE	FALSE	FALSE
EPB41L5	0.6500673890113831	0.05472022667527199	FALSE	FALSE	FALSE
ENSG00000224789	0.7850188612937927	0.06820826232433319	FALSE	FALSE	FALSE
TMEM185B	0.01711717061698436	0.221783384680748	FALSE	FALSE	FALSE
RALB	4.977097432856681e-6	-0.47433584928512573	FALSE	FALSE	FALSE
ENSG00000235840	0.5618988871574402	0.130766361951828	FALSE	FALSE	FALSE
INHBB	8.03612419986166e-5	0.8536825180053711	FALSE	FALSE	FALSE
GLI2	0.00469600642099976	0.32740285992622375	FALSE	FALSE	FALSE
ENSG00000271709	0.29324862360954285	0.32487988471984863	FALSE	FALSE	FALSE
TFCP2L1	0.2854893207550049	0.20324940979480743	FALSE	FALSE	FALSE
CLASP1	0.03963925316929817	0.19500288367271423	FALSE	FALSE	FALSE
CLASP1-AS1	0.8419573307037354	0.05612027645111084	FALSE	FALSE	FALSE
NIFK-AS1	0.884743332862854	-0.04782288148999214	FALSE	FALSE	FALSE
NIFK	8.424529482908838e-7	-0.5239197611808777	FALSE	FALSE	FALSE
TSN	0.00172108120750635	-0.28936347365379333	FALSE	FALSE	FALSE
LINC01823	0.1225900799036026	0.22551673650741577	FALSE	FALSE	FALSE
ENSG00000286481	0.375382661819458	0.13521265983581543	FALSE	FALSE	FALSE
CNTNAP5	9.210564312525094e-4	0.8115901350975037	FALSE	FALSE	FALSE
GYPC	2.3304841079152538e-7	-0.6903467178344727	FALSE	FALSE	FALSE
ENSG00000260634	0.8626286387443542	-0.03131403774023056	FALSE	FALSE	FALSE
ENSG00000286971	0.9632298946380616	-0.01505864970386028	FALSE	FALSE	FALSE
BIN1	0.5634049773216248	0.07775604724884033	FALSE	FALSE	FALSE
CYP27C1	0.22512997686862943	0.33847227692604065	FALSE	FALSE	FALSE
ERCC3	0.3955923020839691	-0.09179423004388808	FALSE	FALSE	FALSE
ENSG00000286145	0.3680098950862885	-0.22985965013504028	FALSE	FALSE	FALSE
MAP3K2	0.6190197467803955	-0.08060235530138016	FALSE	FALSE	FALSE
MAP3K2-DT	0.13775582611560822	0.4150913953781128	FALSE	FALSE	FALSE
ENSG00000287742	0.5974823832511902	0.10604318231344224	FALSE	FALSE	FALSE
PROC	0.46816447377204895	0.11949754506349564	FALSE	FALSE	FALSE
IWS1	0.4270597994327545	0.08508924394845963	FALSE	FALSE	FALSE
MYO7B	0.9053979516029358	0.04352343082427978	FALSE	FALSE	FALSE
ENSG00000272789	0.8281005024909973	0.08446434885263443	FALSE	FALSE	FALSE
LIMS2	3.7220914964564145e-4	-0.43414855003356934	FALSE	FALSE	FALSE
ENSG00000293688	0.9613394141197203	-0.01973498985171318	FALSE	FALSE	FALSE
WDR33	0.01087255962193012	0.24987348914146423	FALSE	FALSE	FALSE
SFT2D3	0.13734987378120422	0.29796072840690613	FALSE	FALSE	FALSE
ENSG00000308747	0.18178005516529083	0.28705108165740967	FALSE	FALSE	FALSE
POLR2D	5.7352997828274965e-5	-0.3847630321979522	FALSE	FALSE	FALSE
AMMECR1L	0.01636881753802299	0.22419124841690063	FALSE	FALSE	FALSE
ENSG00000286873	0.7865414619445801	-0.09992240369319916	FALSE	FALSE	FALSE
ENSG00000272667	0.393327921628952	-0.26957884430885315	FALSE	FALSE	FALSE
SAP130	0.01213620137423276	-0.2610507309436798	FALSE	FALSE	FALSE
UGGT1	0.07525955885648727	-0.2498711198568344	FALSE	FALSE	FALSE
HS6ST1	2.6376784489912097e-7	0.44845297932624817	FALSE	FALSE	FALSE
RAB6C	0.9645258784294128	0.01838248595595359	FALSE	FALSE	FALSE
POTEF	0.18123981356620789	-0.41038525104522705	FALSE	FALSE	FALSE
CCDC74B	0.8240188360214233	-0.07911550253629684	FALSE	FALSE	FALSE
SMPD4	0.00262878858484327	-0.26809367537498474	FALSE	FALSE	FALSE
MZT2B	3.650237658803235e-6	-0.6916619539260864	FALSE	FALSE	FALSE
ENSG00000299827	0.8709448575973511	0.04676450416445732	FALSE	FALSE	FALSE
ENSG00000293150	0.00543089630082249	0.5500922203063965	FALSE	FALSE	FALSE
CCDC115	0.5527675747871399	-0.07330512255430222	FALSE	FALSE	FALSE
IMP4	1.6502700361797906e-7	-0.5597423315048218	FALSE	FALSE	FALSE
PTPN18	4.983561229892075e-4	-0.4347982108592987	FALSE	FALSE	FALSE
FAR2P2	0.0222303494811058	0.39831820130348206	FALSE	FALSE	FALSE
ARHGEF4	2.114780139200745e-12	1.15883469581604	TRUE	TRUE	FALSE
SMIM39	2.012373774562537e-11	1.10661780834198	TRUE	TRUE	FALSE
FAM168B	0.5560705065727234	-0.0600343719124794	FALSE	FALSE	FALSE
PLEKHB2	0.9871508479118348	-0.00235363678075373	FALSE	FALSE	FALSE
RAB6D	0.6102529168128967	0.1618410348892212	FALSE	FALSE	FALSE
ENSG00000306208	0.5069775581359863	0.1642855852842331	FALSE	FALSE	FALSE
MZT2A	5.990740022110419e-12	-0.9042462110519408	FALSE	FALSE	FALSE
SMPD4BP	0.00602320861071348	0.3668138086795807	FALSE	FALSE	FALSE
CCDC74A	0.7500545978546143	-0.09207859635353088	FALSE	FALSE	FALSE
LINC03124	0.4327752888202667	0.1327950954437256	FALSE	FALSE	FALSE
ENSG00000286833	0.7083468437194824	0.09501896798610689	FALSE	FALSE	FALSE
GPR39	0.6717848777770996	-0.1401589959859848	FALSE	FALSE	FALSE
LYPD1	0.01905137300491333	0.2958376109600067	FALSE	FALSE	FALSE
NCKAP5	3.37714908482667e-7	0.5427725315093994	FALSE	FALSE	FALSE
NCKAP5-AS2	0.4800691306591034	0.2218269556760788	FALSE	FALSE	FALSE
ENSG00000297218	0.09737220406532288	0.29272404313087463	FALSE	FALSE	FALSE
MGAT5	0.02191466093063354	-0.24825672805309296	FALSE	FALSE	FALSE
TMEM163	0.04543886333703995	0.4743951559066773	FALSE	FALSE	FALSE
CCNT2-AS1	0.3752368092536926	-0.2408434897661209	FALSE	FALSE	FALSE
CCNT2	0.9887571334838868	0.00235577067360281	FALSE	FALSE	FALSE
MAP3K19	0.00210551405325531	0.4777846336364746	FALSE	FALSE	FALSE
RAB3GAP1	0.7777053117752075	-0.03106767311692238	FALSE	FALSE	FALSE
ZRANB3	0.25393927097320557	-0.221866711974144	FALSE	FALSE	FALSE
R3HDM1	8.954399702912098e-18	-0.753262996673584	FALSE	FALSE	FALSE
UBXN4	0.0506155863404274	-0.18136180937290192	FALSE	FALSE	FALSE
LCT	0.525665283203125	0.15196023881435394	FALSE	FALSE	FALSE
LCT-AS1	0.07426179945468903	-0.26854532957077026	FALSE	FALSE	FALSE
MCM6	8.636003406790619e-31	-1.379336714744568	TRUE	FALSE	TRUE
DARS1	4.649353286367841e-6	-0.4206954836845398	FALSE	FALSE	FALSE
DARS1-AS1	0.15007777512073517	0.41237080097198486	FALSE	FALSE	FALSE
CXCR4	2.3085770953912288e-4	0.9207473397254944	FALSE	FALSE	FALSE
THSD7B	1.936929620569572e-4	0.6775931715965271	FALSE	FALSE	FALSE
HNMT	1.1968338320400562e-8	-0.8118108510971069	FALSE	FALSE	FALSE
SPOPL-DT	0.9658548831939696	-0.01793294213712215	FALSE	FALSE	FALSE
SPOPL	0.8389943242073059	-0.03446222469210625	FALSE	FALSE	FALSE
LINC02631	0.6761502027511597	0.1505084931850433	FALSE	FALSE	FALSE
NXPH2	0.22799625992774963	0.15673315525054932	FALSE	FALSE	FALSE
LRP1B	3.04464015243866e-6	0.9830207228660583	FALSE	FALSE	FALSE
KYNU	0.19250355660915375	0.3564566671848297	FALSE	FALSE	FALSE
ARHGAP15	0.00150432460941374	0.4978232681751251	FALSE	FALSE	FALSE
GTDC1	0.46281105279922485	0.10567979514598846	FALSE	FALSE	FALSE
ZEB2	6.579963240938015e-8	-0.48015809059143066	FALSE	FALSE	FALSE
ENSG00000279166	0.8843690156936646	0.02905998192727565	FALSE	FALSE	FALSE
ENSG00000307150	0.5842793583869934	-0.13131487369537354	FALSE	FALSE	FALSE
ZEB2-AS1	0.8884941935539246	-0.04764428734779358	FALSE	FALSE	FALSE
LINC02993	0.13227522373199463	-0.3556784689426422	FALSE	FALSE	FALSE
TEX41	0.06526566296815872	0.5399558544158936	FALSE	FALSE	FALSE
