Gene	fdr	slfc	significant	sig_up	sig_down
BDH2	6.6620500789431065e-15	-0.7536452412605286	FALSE	FALSE	FALSE
CENPE	2.1818911261073378e-11	-1.1093332767486572	TRUE	FALSE	TRUE
TACR3	0.07146427035331726	0.38741588592529297	FALSE	FALSE	FALSE
CXXC4	0.00258915126323699	1.1156508922576904	TRUE	TRUE	FALSE
ENSG00000251259	0.946453332901001	0.03452097252011299	FALSE	FALSE	FALSE
TET2	2.723881786792503e-9	-0.9176344275474548	FALSE	FALSE	FALSE
PPA2	0.05699867010116577	-0.28886324167251587	FALSE	FALSE	FALSE
ARHGEF38	0.3422544300556183	0.18003615736961365	FALSE	FALSE	FALSE
INTS12	0.00730612082406878	-0.35403093695640564	FALSE	FALSE	FALSE
GSTCD	2.4920733994804323e-4	-0.5207884907722473	FALSE	FALSE	FALSE
NPNT	0.1308654099702835	0.6098566651344299	FALSE	FALSE	FALSE
ENSG00000249635	0.00898833200335502	-0.9276230931282043	FALSE	FALSE	FALSE
TBCK	0.0407671108841896	-0.2391786277294159	FALSE	FALSE	FALSE
AIMP1	0.265869677066803	-0.13227276504039764	FALSE	FALSE	FALSE
ENSG00000286147	0.12620031833648682	0.257246732711792	FALSE	FALSE	FALSE
DKK2	1.4566725212716849e-6	1.5787913799285889	TRUE	TRUE	FALSE
PAPSS1	0.07306334376335144	-0.16604934632778168	FALSE	FALSE	FALSE
SGMS2	1.1670180555256593e-7	0.8169659972190857	FALSE	FALSE	FALSE
CYP2U1-AS1	0.3715760409832001	0.2558536231517792	FALSE	FALSE	FALSE
CYP2U1	3.60511486386262e-14	0.7543503642082214	FALSE	FALSE	FALSE
HADH	0.5133197903633118	-0.10731833428144456	FALSE	FALSE	FALSE
LEF1	2.052880881819874e-5	-0.8991906642913818	FALSE	FALSE	FALSE
LEF1-AS1	0.6038100719451904	0.14458663761615753	FALSE	FALSE	FALSE
RPL34-DT	0.45651736855506897	-0.30562761425971985	FALSE	FALSE	FALSE
RPL34	5.017344051339023e-7	-0.7667821049690247	FALSE	FALSE	FALSE
ENSG00000305337	0.7767341136932373	-0.1251039355993271	FALSE	FALSE	FALSE
OSTC	0.2209063619375229	-0.15506234765052795	FALSE	FALSE	FALSE
ENSG00000286136	0.2683063745498657	-0.3842737376689911	FALSE	FALSE	FALSE
ENSG00000297518	0.2023372054100037	0.5244596004486084	FALSE	FALSE	FALSE
COL25A1	1.6376975690945983e-4	1.324928641319275	TRUE	TRUE	FALSE
SEC24B-AS1	0.9667092561721802	0.01562174223363399	FALSE	FALSE	FALSE
SEC24B	0.4316098093986511	-0.10152000188827516	FALSE	FALSE	FALSE
MCUB	2.946842982964881e-7	-1.2121130228042605	TRUE	FALSE	TRUE
CASP6	3.305219209437382e-8	-0.7870948910713196	FALSE	FALSE	FALSE
PLA2G12A	0.03251693770289421	0.2494191974401474	FALSE	FALSE	FALSE
ENSG00000285330	0.03272224590182304	-0.3590725362300873	FALSE	FALSE	FALSE
CFI	1.8387402799524928e-17	-2.376739263534546	TRUE	FALSE	TRUE
GAR1-DT	0.5074002742767334	0.1309429258108139	FALSE	FALSE	FALSE
GAR1	0.9528112411499025	-0.01494242250919342	FALSE	FALSE	FALSE
RRH	0.7656192183494568	-0.11781442910432816	FALSE	FALSE	FALSE
LRIT3	0.1381606161594391	0.36894628405570984	FALSE	FALSE	FALSE
EGF	7.544483836491658e-14	1.517343521118164	TRUE	TRUE	FALSE
ELOVL6	5.018058857331198e-9	0.5673377513885498	FALSE	FALSE	FALSE
ENSG00000288913	0.39850324392318726	0.37413179874420166	FALSE	FALSE	FALSE
ENPEP	0.7102537155151367	-0.16902290284633636	FALSE	FALSE	FALSE
PANCR	0.05882377177476883	0.4122941195964813	FALSE	FALSE	FALSE
PITX2	2.2154235068683195e-7	0.6595764756202698	FALSE	FALSE	FALSE
ENSG00000295560	0.8846666216850281	-0.06942407786846161	FALSE	FALSE	FALSE
ENSG00000288685	0.4661757946014404	0.12693023681640625	FALSE	FALSE	FALSE
FAM241A	0.08481208980083466	0.44052913784980774	FALSE	FALSE	FALSE
AP1AR-DT	0.8995528221130371	0.06567396223545074	FALSE	FALSE	FALSE
AP1AR	0.8587709069252014	0.03661420568823814	FALSE	FALSE	FALSE
TIFA	2.4020639042428398e-24	-1.5201259851455688	TRUE	FALSE	TRUE
ALPK1	4.123116597828238e-33	-1.465055227279663	TRUE	FALSE	TRUE
NEUROG2-AS1	0.3281775712966919	-0.3569425344467163	FALSE	FALSE	FALSE
ZGRF1	0.46702471375465393	-0.2134552299976349	FALSE	FALSE	FALSE
LARP7	0.1770855039358139	-0.17235666513442993	FALSE	FALSE	FALSE
MIR302CHG	0.5874749422073364	-0.22286398708820343	FALSE	FALSE	FALSE
ANK2	5.122652510181069e-6	-0.5639596581459045	FALSE	FALSE	FALSE
ENSG00000293227	0.8251845836639404	-0.11028428375720978	FALSE	FALSE	FALSE
CAMK2D	0.20718468725681305	0.16900993883609772	FALSE	FALSE	FALSE
ARSJ	1.994533146499125e-13	0.8235211968421936	FALSE	FALSE	FALSE
ENSG00000310222	0.24720218777656555	0.4688355624675751	FALSE	FALSE	FALSE
ENSG00000310252	0.8265693783760071	0.11156175285577774	FALSE	FALSE	FALSE
ENSG00000288781	4.2123251223682495e-28	1.9669950008392336	TRUE	TRUE	FALSE
UGT8	0.04937326908111572	0.7788153886795044	FALSE	FALSE	FALSE
NDST4	0.2240679562091827	0.30548015236854553	FALSE	FALSE	FALSE
TRAM1L1	0.0765102431178093	-0.4451410174369812	FALSE	FALSE	FALSE
LINC01378	0.1297837644815445	0.3952947854995727	FALSE	FALSE	FALSE
ENSG00000293004	0.4590549767017365	0.32127848267555237	FALSE	FALSE	FALSE
ENSG00000286269	0.6650669574737549	0.1368122547864914	FALSE	FALSE	FALSE
ENSG00000288921	0.246848002076149	-0.24031104147434235	FALSE	FALSE	FALSE
NDST3	2.567627416283358e-5	-1.3294531106948853	TRUE	FALSE	TRUE
ENSG00000297398	0.8120949864387512	-0.12065178155899048	FALSE	FALSE	FALSE
SNHG8	8.572044898755848e-4	-0.40951934456825256	FALSE	FALSE	FALSE
PRSS12	2.9489890465971503e-29	-0.9844696521759032	FALSE	FALSE	FALSE
CEP170P1	0.0916585698723793	-0.4631025493144989	FALSE	FALSE	FALSE
ENSG00000291201	0.35973694920539856	-0.2350604087114334	FALSE	FALSE	FALSE
METTL14-DT	0.04319379478693008	0.7872982621192932	FALSE	FALSE	FALSE
METTL14	0.23847027122974396	0.17473319172859192	FALSE	FALSE	FALSE
SEC24D	0.8603119254112244	-0.02317166328430175	FALSE	FALSE	FALSE
ENSG00000306994	0.8961277604103088	0.06142382696270943	FALSE	FALSE	FALSE
SYNPO2	0.3079446852207184	-0.195378839969635	FALSE	FALSE	FALSE
ENSG00000307688	0.1836930215358734	0.5043535232543945	FALSE	FALSE	FALSE
MYOZ2	1.8061922446577228e-6	1.5253088474273682	TRUE	TRUE	FALSE
ENSG00000293254	0.08594515174627304	0.6691275238990784	FALSE	FALSE	FALSE
USP53	1.8050844374783992e-8	0.8120129704475403	FALSE	FALSE	FALSE
C4orf3	0.276808500289917	0.1200089156627655	FALSE	FALSE	FALSE
ENSG00000294020	0.01277139876037836	0.7934110760688782	FALSE	FALSE	FALSE
ENSG00000291202	0.950606405735016	0.01429830119013786	FALSE	FALSE	FALSE
ENSG00000260091	0.6334692239761353	0.1523287147283554	FALSE	FALSE	FALSE
ENSG00000291203	0.9060074687004088	0.02600805461406707	FALSE	FALSE	FALSE
PDE5A	8.367599946268457e-8	-0.623755156993866	FALSE	FALSE	FALSE
ENSG00000306632	0.6261890530586243	0.22242499887943268	FALSE	FALSE	FALSE
ENSG00000286241	0.04602084681391716	0.7654294371604919	FALSE	FALSE	FALSE
ENSG00000300267	0.9507151246070862	-0.02419677004218101	FALSE	FALSE	FALSE
MAD2L1	4.543871767737073e-8	-1.0843442678451538	TRUE	FALSE	TRUE
MAD2L1-DT	0.5877547860145569	0.25306206941604614	FALSE	FALSE	FALSE
PRDM5	3.621620635385625e-5	-0.7206905484199524	FALSE	FALSE	FALSE
NDNF	3.3792227623052895e-4	1.3056355714797974	TRUE	TRUE	FALSE
TNIP3	0.01963029988110065	0.8478406667709351	FALSE	FALSE	FALSE
ANXA5	6.648820708505809e-4	0.34307873249053955	FALSE	FALSE	FALSE
SMIM43	0.1911832690238953	0.3579058349132538	FALSE	FALSE	FALSE
PP12613	0.6762707829475403	0.13368310034275055	FALSE	FALSE	FALSE
EXOSC9	0.2711305320262909	0.18322406709194183	FALSE	FALSE	FALSE
CCNA2	0.7226823568344116	0.06767041236162186	FALSE	FALSE	FALSE
BBS7	0.11197267472743988	0.24572378396987915	FALSE	FALSE	FALSE
BBS7-DT	0.5329166054725647	0.22567768394947052	FALSE	FALSE	FALSE
TRPC3	0.00191955233458429	-0.8105942606925964	FALSE	FALSE	FALSE
BLTP1	0.00705896224826574	-0.395024836063385	FALSE	FALSE	FALSE
IL21-AS1	3.4674929338507354e-4	1.397863268852234	TRUE	TRUE	FALSE
ENSG00000293471	0.6056581139564514	-0.222517728805542	FALSE	FALSE	FALSE
BBS12	0.3387150466442108	0.24560171365737915	FALSE	FALSE	FALSE
FGF2	4.715150778909728e-16	0.9618826508522034	FALSE	FALSE	FALSE
ENSG00000273007	0.8181337118148804	-0.09494759142398834	FALSE	FALSE	FALSE
NUDT6	0.07425130903720856	-0.41000476479530334	FALSE	FALSE	FALSE
AFG2A	0.07072414457798004	-0.2658342123031616	FALSE	FALSE	FALSE
SPRY1	2.217649291758132e-32	-1.9209234714508057	TRUE	FALSE	TRUE
LINC01091	0.9286080598831176	-0.0408516563475132	FALSE	FALSE	FALSE
LINC02516	0.8931589722633362	-0.06869759410619736	FALSE	FALSE	FALSE
ANKRD50	0.00836179312318563	-0.4619165062904358	FALSE	FALSE	FALSE
FAT4	0.02741474285721779	-0.603539764881134	FALSE	FALSE	FALSE
ENSG00000248491	0.00416603544726967	0.7341603636741638	FALSE	FALSE	FALSE
ENSG00000287021	0.05548315867781639	0.7679481506347656	FALSE	FALSE	FALSE
INTU	0.01070249918848276	-0.3481634855270386	FALSE	FALSE	FALSE
SLC25A31	0.21072803437709808	0.48957496881484985	FALSE	FALSE	FALSE
HSPA4L	0.6960329413414001	0.1327415555715561	FALSE	FALSE	FALSE
PLK4	0.0026639481075108	-1.075891613960266	TRUE	FALSE	TRUE
MFSD8	0.17648568749427795	0.21402083337306976	FALSE	FALSE	FALSE
ENSG00000295436	0.9266698360443116	-0.04478057473897934	FALSE	FALSE	FALSE
ABHD18	1.2036826956318691e-4	-0.5673825740814209	FALSE	FALSE	FALSE
LARP1B	0.3531683087348938	-0.13385668396949768	FALSE	FALSE	FALSE
PGRMC2	0.07697003334760666	-0.18086060881614685	FALSE	FALSE	FALSE
LINC02615	0.00240654963999986	0.4749163091182709	FALSE	FALSE	FALSE
ENSG00000248187	0.8319007754325867	0.08862750977277756	FALSE	FALSE	FALSE
JADE1	1.4017209018674251e-33	-1.1172351837158203	TRUE	FALSE	TRUE
SCLT1	7.306718706641402e-13	-1.1270194053649902	TRUE	FALSE	TRUE
C4orf33	2.619871884235181e-5	-0.816526472568512	FALSE	FALSE	FALSE
SNHG27	0.23249831795692444	0.42417311668396	FALSE	FALSE	FALSE
ENSG00000251555	0.37332338094711304	0.34548822045326233	FALSE	FALSE	FALSE
PCDH10-DT	0.9965599775314332	-0.00261920085176825	FALSE	FALSE	FALSE
PCDH10	3.907429573723398e-18	1.324546456336975	TRUE	TRUE	FALSE
PABPC4L	0.04649911075830459	-0.4692944288253784	FALSE	FALSE	FALSE
LINC02511	0.13777807354927063	-0.5153303146362305	FALSE	FALSE	FALSE
PCDH18	0	-1.642237901687622	TRUE	FALSE	TRUE
LINC02172	0.5954470634460449	0.1935517191886902	FALSE	FALSE	FALSE
ENSG00000250126	0.2762109637260437	-0.4673916399478912	FALSE	FALSE	FALSE
ENSG00000299789	0.699983537197113	0.1861397922039032	FALSE	FALSE	FALSE
SLC7A11-AS1	0.04038504138588905	0.7606806755065918	FALSE	FALSE	FALSE
SLC7A11	6.185774040613854e-15	1.1402597427368164	TRUE	TRUE	FALSE
LINC00499	0.06348773092031479	0.40130582451820374	FALSE	FALSE	FALSE
NOCT	0.01162037905305624	0.40713971853256226	FALSE	FALSE	FALSE
ELF2	3.698172158185728e-37	-1.2702760696411133	TRUE	FALSE	TRUE
ENSG00000296566	0.9762808084487916	-0.01347319222986698	FALSE	FALSE	FALSE
ENSG00000288785	0.499194473028183	0.2818659842014313	FALSE	FALSE	FALSE
ENSG00000296549	0.44331905245780945	0.28429728746414185	FALSE	FALSE	FALSE
MGARP	1.5496048035856802e-6	0.521674633026123	FALSE	FALSE	FALSE
NDUFC1	0.01236847881227731	0.35549667477607727	FALSE	FALSE	FALSE
NAA15	0.17233189940452576	0.15419304370880127	FALSE	FALSE	FALSE
RAB33B-AS1	0.9054929614067078	0.06145849823951721	FALSE	FALSE	FALSE
RAB33B	0.12880194187164307	-0.23318171501159668	FALSE	FALSE	FALSE
SETD7	0.00103990279603749	0.3893811404705048	FALSE	FALSE	FALSE
ENSG00000272717	0.9765610098838806	0.01615170203149318	FALSE	FALSE	FALSE
MGST2	0.7507582306861877	-0.07211248576641083	FALSE	FALSE	FALSE
MAML3	6.279330477809708e-7	-0.6012940406799316	FALSE	FALSE	FALSE
SCOC	2.699592187127564e-6	0.492582231760025	FALSE	FALSE	FALSE
ENSG00000307976	0.8439503312110901	0.10137931257486343	FALSE	FALSE	FALSE
SCOC-AS1	0.7303134202957153	-0.11876657605171204	FALSE	FALSE	FALSE
CLGN	0.47050806879997253	-0.11008044332265854	FALSE	FALSE	FALSE
ELMOD2	0.545271635055542	-0.10564681887626648	FALSE	FALSE	FALSE
TBC1D9	0.00326452893204987	-0.3409540057182312	FALSE	FALSE	FALSE
ENSG00000273472	0.3937368988990784	0.3503778278827667	FALSE	FALSE	FALSE
RNF150	5.037074031953592e-22	-1.1814591884613037	TRUE	FALSE	TRUE
ZNF330	0.00965802650898695	-0.29642021656036377	FALSE	FALSE	FALSE
LINC02432	0.04901401698589325	0.7698042988777161	FALSE	FALSE	FALSE
ENSG00000306779	0.615352213382721	0.2221650332212448	FALSE	FALSE	FALSE
IL15	0.519803524017334	0.1506999135017395	FALSE	FALSE	FALSE
INPP4B	0.08667615056037903	0.2719866931438446	FALSE	FALSE	FALSE
USP38-DT	0.8392117619514465	0.0939483791589737	FALSE	FALSE	FALSE
USP38	0.00546273775398731	-0.3867245316505432	FALSE	FALSE	FALSE
GAB1	3.966885753776445e-29	-1.3260300159454346	TRUE	FALSE	TRUE
ENSG00000293348	0.4561416506767273	-0.3042152523994446	FALSE	FALSE	FALSE
SMARCA5-AS1	0.4749719798564911	-0.32390326261520386	FALSE	FALSE	FALSE
SMARCA5	1.9257713574916124e-5	-0.40971848368644714	FALSE	FALSE	FALSE
GUSBP5	0.7387226819992065	-0.14103402197360992	FALSE	FALSE	FALSE
FREM3	0.14952512085437775	0.3678378462791443	FALSE	FALSE	FALSE
GYPE	0.233261838555336	-0.48342767357826233	FALSE	FALSE	FALSE
ENSG00000285783	0.7525818943977356	0.07542240619659424	FALSE	FALSE	FALSE
ENSG00000285713	0.21614329516887665	-0.31789886951446533	FALSE	FALSE	FALSE
HHIP-AS1	0.00197598664090037	-1.0161638259887695	TRUE	FALSE	TRUE
HHIP	0.4694731831550598	0.23424671590328217	FALSE	FALSE	FALSE
ANAPC10	0.10342977195978165	-0.3377268612384796	FALSE	FALSE	FALSE
ABCE1	0.2514115869998932	0.13352526724338531	FALSE	FALSE	FALSE
OTUD4	0.14403361082077026	-0.2243245095014572	FALSE	FALSE	FALSE
ENSG00000278943	0.768175482749939	-0.09523791819810867	FALSE	FALSE	FALSE
SMAD1-AS2	0.21499311923980713	-0.2302599400281906	FALSE	FALSE	FALSE
SMAD1	0.01643004827201366	0.2357596606016159	FALSE	FALSE	FALSE
MMAA	0.6308691501617432	-0.1103307232260704	FALSE	FALSE	FALSE
ZNF827	0.8959018588066101	0.01946377009153366	FALSE	FALSE	FALSE
ENSG00000279481	0.7944389581680298	-0.11406056582927704	FALSE	FALSE	FALSE
LSM6	1.833127680583857e-5	-0.7103581428527832	FALSE	FALSE	FALSE
ENSG00000279845	0.8789950013160706	0.06872235983610153	FALSE	FALSE	FALSE
SLC10A7	8.599921711720526e-4	-0.5405696034431458	FALSE	FALSE	FALSE
ENSG00000288998	0.7043312788009644	0.09105511754751204	FALSE	FALSE	FALSE
TTC29	0.0368664488196373	0.4777184724807739	FALSE	FALSE	FALSE
EDNRA	2.515457036867145e-16	-1.1974797248840332	TRUE	FALSE	TRUE
ENSG00000280219	3.97099443944171e-4	-0.7872877717018127	FALSE	FALSE	FALSE
TMEM184C	0.0834813266992569	0.19338880479335785	FALSE	FALSE	FALSE
PRMT9	0.00769532797858119	-0.36044326424598694	FALSE	FALSE	FALSE
ARHGAP10	0.6516205668449402	-0.05603900179266929	FALSE	FALSE	FALSE
NR3C2	0.4235949516296386	0.11982731521129608	FALSE	FALSE	FALSE
ENSG00000287292	0.33988529443740845	0.4144851565361023	FALSE	FALSE	FALSE
LINC02355	0.2465683221817017	0.28144049644470215	FALSE	FALSE	FALSE
DCLK2	3.052839758765913e-7	-0.5712848901748657	FALSE	FALSE	FALSE
LRBA	1.4407445269171149e-4	-0.5505234003067017	FALSE	FALSE	FALSE
ENSG00000249690	0.0368664488196373	0.4777184724807739	FALSE	FALSE	FALSE
MAB21L2	0.5671842098236084	-0.15884432196617126	FALSE	FALSE	FALSE
RPS3A	1.6971490944366066e-13	-1.0266294479370115	TRUE	FALSE	TRUE
SH3D19	2.83792815025663e-7	-0.5023953914642334	FALSE	FALSE	FALSE
ENSG00000270681	0.31346815824508667	-0.3939657211303711	FALSE	FALSE	FALSE
FHIP1A	2.219799171143677e-5	1.577518105506897	TRUE	TRUE	FALSE
GATB	0.07110664993524551	-0.2474179714918137	FALSE	FALSE	FALSE
LINC03074	0.20696921646595	0.2350650578737259	FALSE	FALSE	FALSE
FBXW7	2.1079129552958875e-8	-0.5458866953849792	FALSE	FALSE	FALSE
ENSG00000287555	0.05964910984039306	0.3897201418876648	FALSE	FALSE	FALSE
MIR4453HG	0.9274385571479796	-0.02661694400012493	FALSE	FALSE	FALSE
TMEM154	3.233285994497237e-8	1.3634397983551023	TRUE	TRUE	FALSE
TIGD4	0.49541446566581726	0.3114069402217865	FALSE	FALSE	FALSE
ARFIP1	0.05902652814984321	-0.2224821895360947	FALSE	FALSE	FALSE
FHDC1	0.05068674683570862	-0.3514791429042816	FALSE	FALSE	FALSE
TRIM2	0.8007614612579346	0.05159695819020271	FALSE	FALSE	FALSE
ENSG00000288637	0.8834259510040283	-0.06726207584142685	FALSE	FALSE	FALSE
MND1	0.10341249406337738	-0.6643151640892029	FALSE	FALSE	FALSE
TMEM131L	0.2490452229976654	-0.16755090653896332	FALSE	FALSE	FALSE
TLR2	0.10435909777879716	0.6389197707176208	FALSE	FALSE	FALSE
RNF175	0.9440461993217468	0.02647409401834011	FALSE	FALSE	FALSE
ENSG00000280241	9.199397172778844e-4	0.9266757369041444	FALSE	FALSE	FALSE
SFRP2	0.01243504788726568	0.6013845801353455	FALSE	FALSE	FALSE
DCHS2	1.1321315469103864e-5	1.5161582231521606	TRUE	TRUE	FALSE
PLRG1	0.09607094526290894	0.18343304097652435	FALSE	FALSE	FALSE
FGB	0.05993305519223213	0.4948919415473938	FALSE	FALSE	FALSE
FGA	0.5466787219047546	0.1986693888902664	FALSE	FALSE	FALSE
FGG	0.2469570189714432	0.2362958937883377	FALSE	FALSE	FALSE
LRAT	0.02754400856792926	0.7845657467842102	FALSE	FALSE	FALSE
MAP9	0.9339767694473268	0.01698213443160057	FALSE	FALSE	FALSE
GUCY1A1	6.070116661792956e-40	-2.916132926940918	TRUE	FALSE	TRUE
ENSG00000260244	4.073852366559549e-9	-2.1380372047424316	TRUE	FALSE	TRUE
GUCY1B1	0	-2.8000082969665527	TRUE	FALSE	TRUE
TDO2	0.6884905099868774	-0.18901289999485016	FALSE	FALSE	FALSE
CTSO	1.2510484315164658e-10	-0.8097109198570251	FALSE	FALSE	FALSE
PDGFC	1.3214662387266078e-27	-0.9074795246124268	FALSE	FALSE	FALSE
GLRB	0.459744930267334	-0.14129330217838287	FALSE	FALSE	FALSE
GRIA2	0.00323561858385801	1.0623176097869873	TRUE	TRUE	FALSE
GASK1B	0.2186320275068283	-0.17715215682983398	FALSE	FALSE	FALSE
GASK1B-AS1	0.16409993171691897	0.5356572866439819	FALSE	FALSE	FALSE
TMEM144	0.8854250907897949	0.056652072817087173	FALSE	FALSE	FALSE
ENSG00000293013	0.7618627548217773	-0.12965482473373413	FALSE	FALSE	FALSE
RXFP1	9.02172294445336e-4	1.2589205503463743	TRUE	TRUE	FALSE
C4orf46	1.7628645582590252e-4	-0.4803045392036438	FALSE	FALSE	FALSE
ETFDH	0.3751433193683624	-0.10786429792642592	FALSE	FALSE	FALSE
PPID	0.18795330822467804	0.18504056334495544	FALSE	FALSE	FALSE
FNIP2	6.917367863934487e-5	0.5078141689300537	FALSE	FALSE	FALSE
RAPGEF2	0.8559476137161255	0.035594992339611053	FALSE	FALSE	FALSE
ENSG00000308878	0.9733018279075624	0.01844615489244461	FALSE	FALSE	FALSE
FSTL5	0.00310941459611058	1.0116204023361206	TRUE	TRUE	FALSE
NAF1	0.13119804859161377	-0.27563750743865967	FALSE	FALSE	FALSE
NPY1R	0.4552545547485352	0.2793172001838684	FALSE	FALSE	FALSE
TMA16	9.539635574540297e-12	-0.7742215991020203	FALSE	FALSE	FALSE
MARCHF1	0.544915497303009	0.2478848546743393	FALSE	FALSE	FALSE
ENSG00000273449	0.5771346092224121	0.24662388861179352	FALSE	FALSE	FALSE
TRIM61	9.683005373517515e-6	-0.6594188809394836	FALSE	FALSE	FALSE
FAM218A	0.6504786014556885	0.2167104929685593	FALSE	FALSE	FALSE
TMEM192	0.01052489317953586	0.31470099091529846	FALSE	FALSE	FALSE
KLHL2	0.5043886303901672	-0.11372163891792296	FALSE	FALSE	FALSE
GK3	0.15262560546398163	-0.49406325817108154	FALSE	FALSE	FALSE
MSMO1	0	1.6863431930541992	TRUE	TRUE	FALSE
CPE	0.03283123672008514	-0.2108256071805954	FALSE	FALSE	FALSE
TLL1	0.13785992562770844	0.28736260533332825	FALSE	FALSE	FALSE
SPOCK3	5.42151799891144e-4	1.0067143440246582	TRUE	TRUE	FALSE
ANXA10	0.11884348839521408	0.5265809297561646	FALSE	FALSE	FALSE
ENSG00000287188	0.6998010873794556	0.18459831178188324	FALSE	FALSE	FALSE
DDX60	1.007297687465325e-4	-0.571834921836853	FALSE	FALSE	FALSE
DDX60L	0.3155163526535034	0.19781631231307983	FALSE	FALSE	FALSE
PALLD	0.940984308719635	-0.00918701849877834	FALSE	FALSE	FALSE
ENSG00000249609	0.7211233973503113	0.14435714483261108	FALSE	FALSE	FALSE
ENSG00000279384	0.8413320183753967	-0.10371677577495576	FALSE	FALSE	FALSE
CBR4	5.547879263758659e-4	-0.4091218709945678	FALSE	FALSE	FALSE
ENSG00000297065	0.03369753062725067	0.7910093665122986	FALSE	FALSE	FALSE
SH3RF1	6.3467698359086325e-21	0.9682228565216064	FALSE	FALSE	FALSE
ENSG00000289249	0.07699672877788544	0.49145859479904175	FALSE	FALSE	FALSE
NEK1	6.675603217445314e-4	-0.4135820865631103	FALSE	FALSE	FALSE
ENSG00000286302	0.00965683162212371	0.6409983038902283	FALSE	FALSE	FALSE
CLCN3	3.5642613511299714e-5	0.47091221809387207	FALSE	FALSE	FALSE
HPF1	7.3068404162768275e-6	-0.6307888627052307	FALSE	FALSE	FALSE
MFAP3L	3.372832679923894e-14	1.5919681787490845	TRUE	TRUE	FALSE
AADAT	9.574767318554224e-4	-0.47398754954338074	FALSE	FALSE	FALSE
LINC01612	0.2693362534046173	0.3308349847793579	FALSE	FALSE	FALSE
ENSG00000293021	0.36279138922691345	-0.3597370982170105	FALSE	FALSE	FALSE
GALNTL6	2.0383449736982584e-4	1.488420009613037	TRUE	TRUE	FALSE
GALNT7-DT	0.001094835344702	-0.7786789536476135	FALSE	FALSE	FALSE
ENSG00000294732	0.41974955797195435	0.3609360158443451	FALSE	FALSE	FALSE
GALNT7	0.8531258702278137	0.02931256406009197	FALSE	FALSE	FALSE
ENSG00000248774	0.00342220067977905	-1.0130410194396973	TRUE	FALSE	TRUE
HMGB2	8.958275843481996e-25	-1.4431252479553225	TRUE	FALSE	TRUE
SAP30-DT	0.02512363530695438	-0.7677900791168213	FALSE	FALSE	FALSE
SAP30	1.3710541590938872e-9	-0.9777284860610962	FALSE	FALSE	FALSE
SCRG1	4.655792678470716e-12	-2.975736141204834	TRUE	FALSE	TRUE
ENSG00000288025	0.6205199360847473	-0.23539593815803528	FALSE	FALSE	FALSE
ENSG00000286039	0.6630460619926453	0.20602843165397644	FALSE	FALSE	FALSE
HAND2-AS1	0.7521153688430786	0.15964776277542114	FALSE	FALSE	FALSE
HAND2	2.6470806915313005e-4	-1.3878769874572754	TRUE	FALSE	TRUE
LINC02268	0.7826141119003296	0.10376882553100586	FALSE	FALSE	FALSE
ENSG00000289210	0.4905497133731842	-0.30594709515571594	FALSE	FALSE	FALSE
FBXO8	1.3010093425691592e-5	-0.5823716521263123	FALSE	FALSE	FALSE
CEP44	0.00241818279027938	-0.3833553194999695	FALSE	FALSE	FALSE
GLRA3	0.00839341897517442	0.6233785152435303	FALSE	FALSE	FALSE
ADAM29	0.21917089819908145	0.2518270015716553	FALSE	FALSE	FALSE
GPM6A	0.00170917564537376	1.1934306621551514	TRUE	TRUE	FALSE
WDR17	0.38629212975502014	-0.27837321162223816	FALSE	FALSE	FALSE
SPATA4	0.7139543294906616	0.17394034564495087	FALSE	FALSE	FALSE
ASB5	0.00479963235557079	0.9392607808113098	FALSE	FALSE	FALSE
SPCS3-AS1	0.3456357419490814	0.3729927241802216	FALSE	FALSE	FALSE
ENSG00000289149	0.6387999057769775	0.21393412351608276	FALSE	FALSE	FALSE
SPCS3	5.931711138641996e-19	0.8392545580863953	FALSE	FALSE	FALSE
ENSG00000289520	0.00311173358932137	0.7003400921821594	FALSE	FALSE	FALSE
ENSG00000309713	0.29935190081596375	-0.42625680565834045	FALSE	FALSE	FALSE
VEGFC	0.5748751759529114	-0.06734058260917664	FALSE	FALSE	FALSE
ENSG00000287544	0.20213575661182404	0.4959871172904968	FALSE	FALSE	FALSE
NEIL3	9.416051325388252e-4	-1.2136672735214231	TRUE	FALSE	TRUE
AGA	0.4033715724945069	-0.1477646827697754	FALSE	FALSE	FALSE
AGA-DT	0.7665463089942932	-0.14777745306491852	FALSE	FALSE	FALSE
ENSG00000307918	0.6706138253211975	-0.14247243106365204	FALSE	FALSE	FALSE
ENSG00000307510	0.3716007173061371	-0.2905173897743225	FALSE	FALSE	FALSE
TENM3-AS1	0.6678097248077393	-0.1371278464794159	FALSE	FALSE	FALSE
TENM3	0.9079026579856871	-0.02216687612235546	FALSE	FALSE	FALSE
ENSG00000303584	0.8662607073783875	-0.0544796921312809	FALSE	FALSE	FALSE
ENSG00000272646	0.23317402601242063	-0.4857167303562164	FALSE	FALSE	FALSE
DCTD	0.74349045753479	-0.04336634650826454	FALSE	FALSE	FALSE
WWC2-AS2	0.01438869163393974	-0.9281308054924012	FALSE	FALSE	FALSE
ENSG00000272784	0.34422239661216736	-0.32165417075157166	FALSE	FALSE	FALSE
WWC2	0.8214761018753052	-0.037291269749403	FALSE	FALSE	FALSE
CLDN22	0.6117763519287109	0.11194341629743576	FALSE	FALSE	FALSE
CDKN2AIP	1.39504720664263e-6	-0.5022777318954468	FALSE	FALSE	FALSE
